xc_id,scientific_name,common_name_id,country,quality,duration,license_type,xc_url,split_note
XC157267,Geopelia striata,Perkutut Jawa,Cambodia,B,0:24,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/157267,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC94364,Geopelia striata,Perkutut Jawa,Thailand,B,0:06,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/94364,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC94362,Geopelia striata,Perkutut Jawa,Thailand,B,0:15,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/94362,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC88906,Geopelia striata,Perkutut Jawa,Cambodia,B,0:05,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/88906,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC88905,Geopelia striata,Perkutut Jawa,Cambodia,B,0:05,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/88905,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC78420,Geopelia striata,Perkutut Jawa,Malaysia,B,0:36,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/78420,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC40043,Geopelia striata,Perkutut Jawa,Singapore,B,0:41,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/40043,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC34689,Geopelia striata,Perkutut Jawa,Malaysia,B,0:06,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/34689,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC27662,Geopelia striata,Perkutut Jawa,Cambodia,B,0:33,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/27662,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1087832,Geopelia striata,Perkutut Jawa,Singapore,C,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1087832,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1051084,Geopelia striata,Perkutut Jawa,Myanmar,C,0:32,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1051084,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1010542,Geopelia striata,Perkutut Jawa,Mauritius,C,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1010542,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1009989,Geopelia striata,Perkutut Jawa,Mauritius,C,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1009989,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1003700,Geopelia striata,Perkutut Jawa,Indonesia,C,0:17,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1003700,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC1003564,Geopelia striata,Perkutut Jawa,Thailand,C,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1003564,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC883425,Geopelia striata,Perkutut Jawa,Taiwan,C,0:29,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/883425,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC797253,Geopelia striata,Perkutut Jawa,Philippines,C,0:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/797253,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC576417,Geopelia striata,Perkutut Jawa,Singapore,C,0:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/576417,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC559129,Geopelia striata,Perkutut Jawa,Laos,C,0:43,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/559129,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC541314,Geopelia striata,Perkutut Jawa,Malaysia,C,0:16,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/541314,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC505910,Geopelia striata,Perkutut Jawa,Seychelles,C,0:44,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/505910,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC503286,Geopelia striata,Perkutut Jawa,United States,C,2:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/503286,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC479203,Geopelia striata,Perkutut Jawa,Indonesia,C,0:10,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/479203,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC447639,Geopelia striata,Perkutut Jawa,Thailand,C,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/447639,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC444503,Geopelia striata,Perkutut Jawa,Malaysia,C,0:11,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/444503,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC434308,Geopelia striata,Perkutut Jawa,Malaysia,C,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/434308,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC399063,Geopelia striata,Perkutut Jawa,Thailand,C,0:58,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/399063,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC363012,Geopelia striata,Perkutut Jawa,Thailand,C,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/363012,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC302527,Geopelia striata,Perkutut Jawa,Vietnam,C,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/302527,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC205820,Geopelia striata,Perkutut Jawa,United States,C,0:07,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/205820,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC205819,Geopelia striata,Perkutut Jawa,United States,C,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/205819,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC198622,Geopelia striata,Perkutut Jawa,Mauritius,C,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/198622,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC164827,Geopelia striata,Perkutut Jawa,Philippines,C,0:16,https://creativecommons.org/licenses/by-nc-sa/3.0/,https://xeno-canto.org/164827,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC100271,Geopelia striata,Perkutut Jawa,Seychelles,C,0:16,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/100271,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC100268,Geopelia striata,Perkutut Jawa,Seychelles,C,0:31,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/100268,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC91414,Geopelia striata,Perkutut Jawa,United States,C,0:32,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/91414,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC88904,Geopelia striata,Perkutut Jawa,Cambodia,C,0:07,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/88904,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC79533,Geopelia striata,Perkutut Jawa,Thailand,C,0:19,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/79533,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC890178,Geopelia striata,Perkutut Jawa,Thailand,D,0:21,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/890178,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC830482,Geopelia striata,Perkutut Jawa,Mauritius,D,0:19,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/830482,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
XC756426,Geopelia striata,Perkutut Jawa,Singapore,D,0:02,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/756426,Split determined at segment level (not recording level). Ratio: ~80% train / ~10% validation / ~10% test using random.seed(42) based on cumulative duration per species.
