filepath,filename,species,duration_sec,sample_rate,silence_ratio,rms,peak_amp,clipping_ratio,estimated_snr_db,active_segments,status,notes
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC629769.mp3,XC629769.mp3,Geopelia striata,61.0,48000,0.0,0.020733535289764404,0.18606328964233398,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC642415.mp3,XC642415.mp3,Geopelia striata,14.83,48000,0.0,0.012521798722445965,0.08544163405895233,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC655104.mp3,XC655104.mp3,Geopelia striata,16.46,44100,0.0,0.022934390231966972,0.1613227128982544,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC655106.mp3,XC655106.mp3,Geopelia striata,24.0,44100,0.0,0.00815547350794077,0.12933456897735596,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC665873.mp3,XC665873.mp3,Geopelia striata,45.55,48000,0.0,0.030469076707959175,0.28896021842956543,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC666194.mp3,XC666194.mp3,Geopelia striata,21.52,44100,0.0,0.03609425574541092,0.4431544542312622,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC666195.mp3,XC666195.mp3,Geopelia striata,39.39,44100,0.0,0.0604361891746521,0.7903928756713867,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC683212.mp3,XC683212.mp3,Geopelia striata,4.65,44100,0.12,0.03360474854707718,0.33334577083587646,0.0,26.2,3,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC685690.mp3,XC685690.mp3,Geopelia striata,1.34,44100,0.0,0.004500330425798893,0.03159750998020172,0.0,50.0,1,REJECT,Terlalu pendek (<3.0s)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC698322.mp3,XC698322.mp3,Geopelia striata,8.99,48000,0.009,0.018892811611294746,0.11621984839439392,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC713711.mp3,XC713711.mp3,Geopelia striata,5.33,44100,0.0,0.08084212243556976,1.0967793464660645,1.2771718306981021e-05,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC730928.mp3,XC730928.mp3,Geopelia striata,10.63,48000,0.002,0.0074418229050934315,0.04646259918808937,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC748014.mp3,XC748014.mp3,Geopelia striata,31.0,24000,0.0,0.05000586435198784,0.8613645434379578,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC756426.mp3,XC756426.mp3,Geopelia striata,2.05,48000,0.0,0.07319123297929764,0.5585503578186035,0.0,50.0,1,REJECT,Terlalu pendek (<3.0s)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC756427.mp3,XC756427.mp3,Geopelia striata,25.92,48000,0.0,0.03893527016043663,0.6281677484512329,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC756428.mp3,XC756428.mp3,Geopelia striata,3.76,44100,0.0,0.034817829728126526,0.46728768944740295,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC756523.mp3,XC756523.mp3,Geopelia striata,5.63,48000,0.0,0.019308224320411682,0.6624292135238647,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC764718.mp3,XC764718.mp3,Geopelia striata,54.01,48000,0.001,0.01113799586892128,0.22118781507015228,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC779114.mp3,XC779114.mp3,Geopelia striata,15.05,44100,0.001,0.0055634696036577225,0.10171311348676682,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC782724.mp3,XC782724.mp3,Geopelia striata,61.72,48000,0.004,0.006398873403668404,0.1476840376853943,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC783712.mp3,XC783712.mp3,Geopelia striata,33.64,44100,0.08,0.007097308989614248,0.1158367395401001,0.0,17.03,36,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC78420.mp3,XC78420.mp3,Geopelia striata,36.05,44100,0.0,0.03438489884138107,0.2735905647277832,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC784604.mp3,XC784604.mp3,Geopelia striata,16.88,32000,0.007,0.028476890176534653,0.3545488119125366,0.0,50.0,3,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC787534.mp3,XC787534.mp3,Geopelia striata,24.98,48000,0.0,0.006363194435834885,0.07424800843000412,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC787535.mp3,XC787535.mp3,Geopelia striata,19.29,48000,0.0,0.010473650880157948,0.15152007341384888,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC788244.mp3,XC788244.mp3,Geopelia striata,15.82,44100,0.0,0.009806565940380096,0.07940185070037842,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC788414.mp3,XC788414.mp3,Geopelia striata,2.02,48000,0.0,0.017140090465545654,0.18045508861541748,0.0,50.0,1,REJECT,Terlalu pendek (<3.0s)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC788771.mp3,XC788771.mp3,Geopelia striata,14.64,48000,0.031,0.045158423483371735,0.657983124256134,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC79500.mp3,XC79500.mp3,Geopelia striata,31.5,44100,0.001,0.1398131102323532,0.6337991952896118,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC79532.mp3,XC79532.mp3,Geopelia striata,65.36,44100,0.0,0.07213021069765091,0.5767073631286621,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC79533.mp3,XC79533.mp3,Geopelia striata,19.62,44100,0.001,0.05044780299067497,0.9725829362869263,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC797139.mp3,XC797139.mp3,Geopelia striata,62.36,48000,0.033,0.0441613532602787,0.9442220330238342,0.0,50.0,6,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC797253.mp3,XC797253.mp3,Geopelia striata,6.43,44100,0.135,0.0013783156173303723,0.015655517578125,0.0,24.96,2,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC828507.mp3,XC828507.mp3,Geopelia striata,26.22,44100,0.144,0.010898224078118801,0.2910091280937195,0.0,19.67,30,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC830482.mp3,XC830482.mp3,Geopelia striata,19.33,44100,0.044,0.02146044187247753,0.21527579426765442,0.0,50.0,21,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC830483.mp3,XC830483.mp3,Geopelia striata,14.02,44100,0.429,0.02017047256231308,0.38977596163749695,0.0,23.42,32,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC830484.mp3,XC830484.mp3,Geopelia striata,16.0,44100,0.019,0.010809383355081081,0.1767314076423645,0.0,50.0,12,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC830485.mp3,XC830485.mp3,Geopelia striata,12.54,44100,0.017,0.008484476245939732,0.1475953459739685,0.0,50.0,14,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC844118.mp3,XC844118.mp3,Geopelia striata,23.85,48000,0.034,0.002426199382171035,0.06696117669343948,0.0,50.0,40,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC844626.mp3,XC844626.mp3,Geopelia striata,4.39,44100,0.456,0.049095213413238525,0.707977294921875,0.0,24.36,4,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC844747.mp3,XC844747.mp3,Geopelia striata,4.1,44100,0.207,0.05733868107199669,0.707977294921875,0.0,20.47,13,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC848443.mp3,XC848443.mp3,Geopelia striata,13.53,48000,0.071,0.008642930537462234,0.16644559800624847,0.0,21.68,10,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC861442.mp3,XC861442.mp3,Geopelia striata,120.23,44100,0.281,0.010583421215415001,0.20874673128128052,0.0,17.96,293,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC871888.mp3,XC871888.mp3,Geopelia striata,17.06,44100,0.462,0.031208479776978493,0.68621826171875,0.0,21.1,34,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC883425.mp3,XC883425.mp3,Geopelia striata,29.64,96000,0.0,0.11902488768100739,1.0,3.619440118295953e-05,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC88904.mp3,XC88904.mp3,Geopelia striata,7.7,48000,0.002,0.004025011323392391,0.027792301028966904,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC88905.mp3,XC88905.mp3,Geopelia striata,5.95,48000,0.002,0.006190290674567223,0.06165163218975067,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC88906.mp3,XC88906.mp3,Geopelia striata,5.4,48000,0.002,0.0062406775541603565,0.059634722769260406,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC890178.mp3,XC890178.mp3,Geopelia striata,21.07,48000,0.0,0.08672987669706345,0.707977294921875,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC904166.mp3,XC904166.mp3,Geopelia striata,28.55,44100,0.356,0.011037211865186691,0.24120333790779114,0.0,22.79,39,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC91414.mp3,XC91414.mp3,Geopelia striata,31.98,44100,0.109,0.03483037278056145,0.9313548803329468,0.0,18.98,43,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC918374.mp3,XC918374.mp3,Geopelia striata,40.0,48000,0.002,0.011974094435572624,0.13504189252853394,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC936403.mp3,XC936403.mp3,Geopelia striata,102.49,48000,0.018,0.0494936928153038,0.9437508583068848,0.0,50.0,4,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC936889.mp3,XC936889.mp3,Geopelia striata,21.87,48000,0.117,0.04170314222574234,0.9440246820449829,0.0,22.13,5,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC937966.mp3,XC937966.mp3,Geopelia striata,47.19,44100,0.181,0.008283634670078754,0.1175994873046875,0.0,23.53,20,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC942394.mp3,XC942394.mp3,Geopelia striata,15.74,44100,0.194,0.022958120331168175,0.43792724609375,0.0,24.16,8,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC94362.mp3,XC94362.mp3,Geopelia striata,15.15,44100,0.002,0.03577141836285591,0.4173007011413574,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC94363.mp3,XC94363.mp3,Geopelia striata,18.29,44100,0.001,0.05554704740643501,0.5399202704429626,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC94364.mp3,XC94364.mp3,Geopelia striata,6.09,44100,0.002,0.06529385596513748,0.992098331451416,3.7255603242727705e-06,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC950422.mp3,XC950422.mp3,Geopelia striata,70.9,48000,0.008,0.027417652308940887,0.5246362090110779,0.0,50.0,6,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC966071.mp3,XC966071.mp3,Geopelia striata,12.13,44100,0.0,0.026957783848047256,0.8865278959274292,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC973067.mp3,XC973067.mp3,Geopelia striata,34.58,48000,0.048,0.07910053431987762,0.9439826607704163,0.0,50.0,9,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC973127.mp3,XC973127.mp3,Geopelia striata,76.74,48000,0.32,0.01870502158999443,0.641094446182251,0.0,15.84,154,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC973914.mp3,XC973914.mp3,Geopelia striata,15.78,44100,0.0,0.05757138878107071,0.7318572998046875,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC981577.mp3,XC981577.mp3,Geopelia striata,15.58,48000,0.21,0.0066147237084805965,0.1393534243106842,0.0,20.7,21,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Geopelia striata\XC983157.mp3,XC983157.mp3,Geopelia striata,15.24,48000,0.004,0.03181176260113716,0.297026664018631,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC1043310.mp3,XC1043310.mp3,Lonchura leucogastroides,9.84,48000,0.016,0.006453498732298613,0.06759757548570633,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC1082219.mp3,XC1082219.mp3,Lonchura leucogastroides,23.9,44100,0.0,0.03469333425164223,0.27716064453125,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC150453.mp3,XC150453.mp3,Lonchura leucogastroides,29.02,48000,0.182,0.017868319526314735,0.42939817905426025,0.0,15.57,69,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC150455.mp3,XC150455.mp3,Lonchura leucogastroides,7.18,48000,0.342,0.017162326723337173,0.6398376226425171,0.0,15.27,36,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC204343.mp3,XC204343.mp3,Lonchura leucogastroides,28.7,44100,0.0,0.03339046612381935,0.40879595279693604,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC204344.mp3,XC204344.mp3,Lonchura leucogastroides,38.8,44100,0.0,0.032052457332611084,0.47137168049812317,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC342421.mp3,XC342421.mp3,Lonchura leucogastroides,174.79,44100,0.0,0.15929077565670013,0.9921121001243591,2.594696026171142e-07,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC377634.mp3,XC377634.mp3,Lonchura leucogastroides,12.17,44100,0.003,0.008448390290141106,0.060063935816287994,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC377636.mp3,XC377636.mp3,Lonchura leucogastroides,19.1,44100,0.002,0.010065877810120583,0.06983242928981781,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC481815.mp3,XC481815.mp3,Lonchura leucogastroides,4.0,44100,0.0,0.01418097410351038,0.09414898604154587,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC610752.mp3,XC610752.mp3,Lonchura leucogastroides,72.53,48000,0.0,0.07064419239759445,0.707258939743042,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC708004.mp3,XC708004.mp3,Lonchura leucogastroides,7.54,48000,0.0,0.08198067545890808,0.45983725786209106,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC732595.mp3,XC732595.mp3,Lonchura leucogastroides,4.48,44100,0.024,0.008397254161536694,0.13238754868507385,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Lonchura leucogastroides\XC789833.mp3,XC789833.mp3,Lonchura leucogastroides,12.77,48000,0.0,0.019763080403208733,0.4355849027633667,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1000581.mp3,XC1000581.mp3,Passer montanus,85.9,44100,0.007,0.015598011203110218,0.582021176815033,0.0,50.0,25,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1000583.mp3,XC1000583.mp3,Passer montanus,9.92,44100,0.0,0.00646588858217001,0.11465968191623688,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1002605.mp3,XC1002605.mp3,Passer montanus,60.0,44100,0.01,0.045688942074775696,0.39647626876831055,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1003259.mp3,XC1003259.mp3,Passer montanus,61.35,48000,0.0,0.0047643487341701984,0.1013784408569336,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1003631.mp3,XC1003631.mp3,Passer montanus,23.1,44100,0.04,0.042407892644405365,0.8340181112289429,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1003641.mp3,XC1003641.mp3,Passer montanus,84.68,48000,0.484,0.03413551300764084,0.929351806640625,0.0,20.81,117,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1003933.mp3,XC1003933.mp3,Passer montanus,36.08,44100,0.419,0.010493005625903606,0.41538840532302856,0.0,17.5,111,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1004009.mp3,XC1004009.mp3,Passer montanus,4.65,48000,0.0,0.005322196986526251,0.05945684760808945,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1004118.mp3,XC1004118.mp3,Passer montanus,28.32,44100,0.001,0.011376424692571163,0.07008320093154907,0.0,50.0,2,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1005743.mp3,XC1005743.mp3,Passer montanus,28.13,44100,0.373,0.010559135116636753,1.1731964349746704,1.1283916228205922e-05,16.23,64,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1005745.mp3,XC1005745.mp3,Passer montanus,10.27,44100,0.096,0.017924228683114052,0.23451314866542816,0.0,23.49,5,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1007356.mp3,XC1007356.mp3,Passer montanus,15.7,48000,0.0,0.004932427313178778,0.10897225141525269,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1007359.mp3,XC1007359.mp3,Passer montanus,11.29,48000,0.0,0.004510488361120224,0.08862996101379395,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1007360.mp3,XC1007360.mp3,Passer montanus,22.47,48000,0.0,0.0031428684014827013,0.054899752140045166,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1008002.mp3,XC1008002.mp3,Passer montanus,82.75,48000,0.0,0.003921122755855322,0.06401926279067993,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1008080.mp3,XC1008080.mp3,Passer montanus,6.24,32000,0.0,0.030662724748253822,0.21221071481704712,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1010686.mp3,XC1010686.mp3,Passer montanus,9.63,44100,0.0,0.002940505277365446,0.0426025390625,0.0,50.0,1,REJECT,Energi suara terlalu lemah (RMS kecil)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1011302.mp3,XC1011302.mp3,Passer montanus,50.92,48000,0.163,0.009153529070317745,0.3319481611251831,0.0,14.07,211,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1011594.mp3,XC1011594.mp3,Passer montanus,68.02,48000,0.017,0.011478682048618793,0.4393802881240845,0.0,50.0,4,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1015910.mp3,XC1015910.mp3,Passer montanus,49.92,48000,0.0,0.007489606272429228,0.08139747381210327,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1024007.mp3,XC1024007.mp3,Passer montanus,23.14,48000,0.008,0.004303373862057924,0.09746825695037842,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1026025.mp3,XC1026025.mp3,Passer montanus,19.9,44100,0.001,0.03454023227095604,0.379058837890625,0.0,50.0,1,PASS,OK
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1027563.mp3,XC1027563.mp3,Passer montanus,18.42,48000,0.767,0.0063545615412294865,0.3402717113494873,0.0,25.85,31,REJECT,Terlalu banyak silence (76.7%)
E:\TUGAS AKHIR\dataset burung\download dataset\dataset\Passer montanus\XC1027897.mp3,XC1027897.mp3,Passer montanus,51.21,48000,0.779,0.0056732334196567535,0.38269758224487305,0.0,25.79,72,REJECT,Terlalu banyak silence (77.9%)
