id_xc,nama_ilmiah,nama_indonesia,negara,lokasi,kualitas,durasi,nama_file,status,alasan
XC469241,Geopelia striata,Perkutut Jawa,Mauritius,"Alexandra Falls Car Park, Black River Gorges National Park, Savanne District",C,0:25,XC469241.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC447639,Geopelia striata,Perkutut Jawa,Thailand,"Tambon Mae Win, อำเภอ แม่วาง, Chang Wat Chiang Mai",C,0:20,XC447639.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC444503,Geopelia striata,Perkutut Jawa,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",C,0:11,XC444503.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC434308,Geopelia striata,Perkutut Jawa,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",C,0:04,XC434308.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC399063,Geopelia striata,Perkutut Jawa,Thailand,"Bangkok, Bangkok",C,0:58,XC399063.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC363012,Geopelia striata,Perkutut Jawa,Thailand,"Tambon Nong Kae, Amphoe Hua Hin, Chang Wat Prachuap Khiri Khan",C,0:09,XC363012.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC314473,Geopelia striata,Perkutut Jawa,United Kingdom,"Jamestown, Jamestown, Saint Helena",C,0:19,XC314473.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC302527,Geopelia striata,Perkutut Jawa,Vietnam,"Natural Heritage Area Trang, Diên Khánh, Khánh Hòa",C,0:09,XC302527.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC205820,Geopelia striata,Perkutut Jawa,United States,"Kuliou'ou trail, Oahu, Hawaii",C,0:07,XC205820.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC205819,Geopelia striata,Perkutut Jawa,United States,"Kuliou'ou trail, Oahu, Hawaii",C,0:04,XC205819.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC198622,Geopelia striata,Perkutut Jawa,Mauritius,"Curepipe, Plaines Wilhems",C,0:08,XC198622.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC164827,Geopelia striata,Perkutut Jawa,Philippines,"Clark, Mabalacat City, Pampanga, Central Luzon",C,0:16,XC164827.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC100271,Geopelia striata,Perkutut Jawa,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,0:16,XC100271.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC100270,Geopelia striata,Perkutut Jawa,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,0:24,XC100270.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC100268,Geopelia striata,Perkutut Jawa,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,0:31,XC100268.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC100267,Geopelia striata,Perkutut Jawa,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,0:25,XC100267.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC91414,Geopelia striata,Perkutut Jawa,United States,"Waikoloa Village, Big Island, Hawaii",C,0:32,XC91414.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC88904,Geopelia striata,Perkutut Jawa,Cambodia,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",C,0:07,XC88904.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC79533,Geopelia striata,Perkutut Jawa,Thailand,Nai Yang Beach National Park,C,0:19,XC79533.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC79532,Geopelia striata,Perkutut Jawa,Thailand,Nai Yang Beach National Park,C,1:05,XC79532.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC890178,Geopelia striata,Perkutut Jawa,Thailand,"Tambon Khok Kham, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon",D,0:21,XC890178.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC830482,Geopelia striata,Perkutut Jawa,Mauritius,"Grand Gaube, Rivière du Rempart District",D,0:19,XC830482.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC756426,Geopelia striata,Perkutut Jawa,Singapore,"Satay by the Bay, Singapore",D,0:02,XC756426.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC698322,Geopelia striata,Perkutut Jawa,Thailand,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",D,0:09,XC698322.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC683212,Geopelia striata,Perkutut Jawa,Malaysia,"Klang (near  Shah Alam), Selangor",D,0:04,XC683212.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC666194,Geopelia striata,Perkutut Jawa,Malaysia,"Peninsular Malaysia (near  Kuala Selangor), Selangor",D,0:21,XC666194.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC655106,Geopelia striata,Perkutut Jawa,Thailand,"Bang Kachao, Samut Prakan",D,0:24,XC655106.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC615002,Geopelia striata,Perkutut Jawa,Thailand,"Tambon Mae Win, Amphoe Mae Wang, Chang Wat Chiang Mai",D,1:24,XC615002.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC589819,Geopelia striata,Perkutut Jawa,Thailand,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",D,0:09,XC589819.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC587201,Geopelia striata,Perkutut Jawa,United States,"Island of Hawai'i (near  Keaau), Hawaii County, Hawaii",D,0:18,XC587201.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC464803,Geopelia striata,Perkutut Jawa,Laos,"Small forest fragment near to the camp of Laos university,  tropical forestry excursion 2018 Vientiane Prefecture",D,0:20,XC464803.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC464802,Geopelia striata,Perkutut Jawa,Laos,"Small forest fragment near to the camp of Laos university,  tropical forestry excursion 2018 Vientiane Prefecture",D,0:07,XC464802.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC79500,Geopelia striata,Perkutut Jawa,Thailand,Wat Phraya Krai,D,0:31,XC79500.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC966071,Geopelia striata,Perkutut Jawa,Thailand,eBird hotspot: Bang Pakong--Sai Khlong Phi Khut 2 Alley salt pans,E,0:12,XC966071.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC756523,Geopelia striata,Perkutut Jawa,Singapore,"Pasir Panjang, Singapore",E,0:05,XC756523.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC756427,Geopelia striata,Perkutut Jawa,Singapore,"Satay by the Bay, Singapore",E,0:25,XC756427.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC730928,Geopelia striata,Perkutut Jawa,Malaysia,"Kinabatangan District (near  Kinabatangan), Bahagian Sandakan, Sabah",E,0:10,XC730928.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC666195,Geopelia striata,Perkutut Jawa,Malaysia,"Peninsular Malaysia (near  Kuala Selangor), Selangor",E,0:39,XC666195.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC629769,Geopelia striata,Perkutut Jawa,Taiwan,"Taiwan (near  Kaohsiung), Kaohsiung City",E,1:01,XC629769.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC573140,Geopelia striata,Perkutut Jawa,Thailand,eBird Hotspot: Kui Buri NP--Yang Chum Reservoir vicinity,E,0:18,XC573140.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC150706,Geopelia striata,Perkutut Jawa,Malaysia,"Tempasuk paddyfields, Kota Belud, Sabah, Borneo",E,0:24,XC150706.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC60755,Geopelia striata,Perkutut Jawa,Thailand,Bangkok,E,0:08,XC60755.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC46440,Geopelia striata,Perkutut Jawa,Taiwan,"Weiwoying Park, Kaohsiung, Taiwan",E,0:01,XC46440.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC481815,Lonchura leucogastroides,Bondol Jawa,Indonesia,Ancol,no score,0:04,XC481815.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC377634,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Tugu, Kota Semarang, Jawa Tengah",A,0:12,XC377634.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC1082219,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Rancabali, Bandung, West Java",B,0:23,XC1082219.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC789833,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Kecamatan Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta",B,0:12,XC789833.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC732595,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Tugu, Semarang City, Central Java",B,0:04,XC732595.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC610752,Lonchura leucogastroides,Bondol Jawa,Singapore,"Kranji Marshes, Singapore",B,1:12,XC610752.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC377636,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Bulusan, Tembalang, Kota Semarang, Jawa Tengah",B,0:19,XC377636.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC204344,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Cibodas Botanical Gardens, Java",B,0:38,XC204344.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC150455,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Ubud Br Sakti Bintang Pari, Bali",B,0:07,XC150455.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC150453,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Ubud Br Sakti Bintang Pari, Bali",B,0:29,XC150453.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC1043310,Lonchura leucogastroides,Bondol Jawa,Singapore,BirdLife International (Asia) Office,C,0:09,XC1043310.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC708004,Lonchura leucogastroides,Bondol Jawa,Singapore,"Lorong Halus Wetlands, Singapore",C,0:07,XC708004.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC342421,Lonchura leucogastroides,Bondol Jawa,Singapore,Kovan HDB carpark,C,2:54,XC342421.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC204343,Lonchura leucogastroides,Bondol Jawa,Indonesia,"Cibodas Botanical Gardens, Java",C,0:28,XC204343.mp3,Tidak Digunakan,Durasi total spesies tidak mencukupi target 5.250 detik
XC1102247,Passer montanus,Burung Gereja Erasia,France,"Montpellier, Hérault, Occitanie",A,0:22,XC1102247.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC1102245,Passer montanus,Burung Gereja Erasia,France,"Montpellier, Hérault, Occitanie",A,0:23,XC1102245.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC1094306,Passer montanus,Burung Gereja Erasia,Finland,"Säräisniemi, Vaala, Kainuu",A,0:14,XC1094306.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC1062520,Passer montanus,Burung Gereja Erasia,Georgia,"Batumi, Batumi, Adjara",A,0:12,XC1062520.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC1029103,Passer montanus,Burung Gereja Erasia,Poland,"Odra river near  Glogow, Głogów County, Lower Silesian Voivodeship",A,0:12,XC1029103.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC1027901,Passer montanus,Burung Gereja Erasia,Mongolia,"Hustai National Park (near  Argalant), Argalant, Töv",A,2:11,XC1027901.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC1027898,Passer montanus,Burung Gereja Erasia,Mongolia,"Bogd Kahn, Nalaikh District, Ulaanbaatar",A,1:11,XC1027898.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC990523,Passer montanus,Burung Gereja Erasia,Slovenia,"Most Polje (near  Meniška Vas), Municipality of Dolenjske Toplice, Novo mesto",A,1:21,XC990523.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC966188,Passer montanus,Burung Gereja Erasia,Spain,"Tierra de Campos (near  Herrín de Campos), Valladolid, Castile and León",A,0:50,XC966188.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC936173,Passer montanus,Burung Gereja Erasia,Norway,Straumsbukta SNI,A,2:44,XC936173.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC926073,Passer montanus,Burung Gereja Erasia,Sweden,"Grystaviken, Trögden, Uppland",A,0:49,XC926073.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC899208,Passer montanus,Burung Gereja Erasia,Mongolia,"Onon, Binder, Khentii",A,0:50,XC899208.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC899207,Passer montanus,Burung Gereja Erasia,Mongolia,"Sharga Moritoyn Dyan, Chingeltei District, Ulaanbaatar",A,0:23,XC899207.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC899206,Passer montanus,Burung Gereja Erasia,Mongolia,"Hadasan, Dashinchilen, Bulgan",A,1:28,XC899206.mp3,Digunakan,Lolos seleksi balancing durasi dan quality control
XC899199,Passer montanus,Burung Gereja Erasia,China,"Wing Kei Tsuen, New Territories, Hong Kong",A,0:15,XC899199.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC899193,Passer montanus,Burung Gereja Erasia,China,"Ili, Xinjiang",A,0:57,XC899193.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC899188,Passer montanus,Burung Gereja Erasia,China,"Bayingolin Mongol Autonomous Prefecture, Xinjiang",A,0:28,XC899188.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC896245,Passer montanus,Burung Gereja Erasia,Czech Republic,"Olbramovice, Benešov, Středočeský kraj",A,3:37,XC896245.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC833576,Passer montanus,Burung Gereja Erasia,Mongolia,"Högönö-Taranaiin-Hüree, Rashaant, Bulgan",A,0:18,XC833576.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC822131,Passer montanus,Burung Gereja Erasia,Japan,"Oizumi Ryokuchi Park, Sakai, Osaka",A,3:10,XC822131.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC814640,Passer montanus,Burung Gereja Erasia,Estonia,"Tori, Tori Parish, Pärnu maakond",A,0:59,XC814640.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC813572,Passer montanus,Burung Gereja Erasia,Kazakhstan,Sogety Valley,A,0:16,XC813572.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC804460,Passer montanus,Burung Gereja Erasia,China,"Outer Ring Forest Belt, Minhang, Shanghai",A,0:09,XC804460.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC770222,Passer montanus,Burung Gereja Erasia,Hungary,"Karcag, Karcag District, Jász-Nagykun-Szolnok",A,7:59,XC770222.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC758175,Passer montanus,Burung Gereja Erasia,Germany,"Wartburgkreis (near  Werra-Suhl-Tal), Kassel, Thüringen",A,0:10,XC758175.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC737729,Passer montanus,Burung Gereja Erasia,Latvia,"Penderi, Valles pagasts",A,0:22,XC737729.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC723977,Passer montanus,Burung Gereja Erasia,Switzerland,"Reinach, Arlesheim District, Basel-Landschaft",A,0:57,XC723977.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC721996,Passer montanus,Burung Gereja Erasia,Spain,"Vega de Toledo (near  El Carpio de Tajo), Toledo, Castile-La Mancha",A,1:49,XC721996.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC721995,Passer montanus,Burung Gereja Erasia,Spain,"Vega de Toledo (near  El Carpio de Tajo), Toledo, Castile-La Mancha",A,2:05,XC721995.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC716066,Passer montanus,Burung Gereja Erasia,Sweden,"Umeå stad, Västerbottens län",A,0:13,XC716066.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC715544,Passer montanus,Burung Gereja Erasia,Sweden,"Umeå stad, Västerbottens län",A,0:29,XC715544.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC710702,Passer montanus,Burung Gereja Erasia,China,"Tianlin Community, Shanghai",A,5:35,XC710702.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC710693,Passer montanus,Burung Gereja Erasia,China,"Tianlin Community, Shanghai",A,2:47,XC710693.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC710686,Passer montanus,Burung Gereja Erasia,China,"Tianlin Community, Shanghai",A,0:30,XC710686.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC710683,Passer montanus,Burung Gereja Erasia,China,"Tianlin Community, Shanghai",A,1:01,XC710683.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC710681,Passer montanus,Burung Gereja Erasia,China,"Tianlin Community, Shanghai",A,0:56,XC710681.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC710648,Passer montanus,Burung Gereja Erasia,Norway,"Håa, Levanger, Nord-Trøndelag",A,0:37,XC710648.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC709534,Passer montanus,Burung Gereja Erasia,Sweden,"Landsort, Nynäshamn Municipality, Stockholms län",A,1:13,XC709534.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC709248,Passer montanus,Burung Gereja Erasia,China,"Shanghai, Shang Hai Shi",A,0:10,XC709248.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC704316,Passer montanus,Burung Gereja Erasia,Sweden,"Umeå stad, Västerbottens län",A,0:26,XC704316.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC704315,Passer montanus,Burung Gereja Erasia,Sweden,"Umeå stad, Västerbottens län",A,0:24,XC704315.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC700325,Passer montanus,Burung Gereja Erasia,Italy,"Cassano all'Ionio, Province of Cosenza, Calabria",A,0:58,XC700325.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC697536,Passer montanus,Burung Gereja Erasia,Denmark,"Hulsig St., Skagen, Frederikshavn Municipality, North Denmark Region",A,1:45,XC697536.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC690645,Passer montanus,Burung Gereja Erasia,Sweden,"Umeå stad, Västerbottens län",A,0:24,XC690645.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC685161,Passer montanus,Burung Gereja Erasia,Sweden,"Umeå stad, Västerbottens län",A,0:23,XC685161.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC685096,Passer montanus,Burung Gereja Erasia,Sweden,"Umeå stad, Västerbottens län",A,0:35,XC685096.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
