id_xc,nama_ilmiah,nama_indonesia,nama_inggris,negara,lokasi,kualitas,jenis_suara,perekam,tanggal,durasi,url_halaman,nama_file,file_tersedia
XC94364,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Laem Phak Bia, mangrove boat launch, Phetchaburi",B,call,Mike Nelson,2012-01-23,0:06,https://xeno-canto.org/94364,XC94364.mp3,Ya
XC94363,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Pakarung Guest House, Muang Phetchaburi",B,song,Mike Nelson,2012-01-23,0:18,https://xeno-canto.org/94363,XC94363.mp3,Ya
XC94362,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Pakarung Guest House, Muang Phetchaburi",B,song,Mike Nelson,2012-01-23,0:15,https://xeno-canto.org/94362,XC94362.mp3,Ya
XC88906,Geopelia striata,Perkutut Jawa,Zebra Dove,Cambodia,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",B,song,Frank Lambert,2010-11-27,0:05,https://xeno-canto.org/88906,XC88906.mp3,Ya
XC88905,Geopelia striata,Perkutut Jawa,Zebra Dove,Cambodia,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",B,song,Frank Lambert,2010-11-27,0:05,https://xeno-canto.org/88905,XC88905.mp3,Ya
XC78420,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Lukut Mangroves, Negri Sembilan ",B,song,Frank Lambert,2011-05-04,0:36,https://xeno-canto.org/78420,XC78420.mp3,Ya
XC46439,Geopelia striata,Perkutut Jawa,Zebra Dove,Taiwan,"Weiwoying Park, Kaohsiung, Taiwan",B,?,Kuan-Chieh Hung,2010-04-09,0:05,https://xeno-canto.org/46439,XC46439.mp3,Ya
XC40043,Geopelia striata,Perkutut Jawa,Zebra Dove,Singapore,Singapore Botanic Gardens,B,song,Patrik Åberg,2009-06-26,0:41,https://xeno-canto.org/40043,XC40043.mp3,Ya
XC34689,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Tempasuk paddyfields, Kota Belud, Sabah, Borneo ",B,song,Sander Pieterse,2009-03-16,0:06,https://xeno-canto.org/34689,XC34689.mp3,Ya
XC27662,Geopelia striata,Perkutut Jawa,Zebra Dove,Cambodia,Ang Trapeang Thmaw,B,song,David Edwards,2008-02-00,0:33,https://xeno-canto.org/27662,XC27662.mp3,Ya
XC1087832,Geopelia striata,Perkutut Jawa,Zebra Dove,Singapore,Singapore,C,song,Zsombor Károlyi,2024-04-30,0:11,https://xeno-canto.org/1087832,XC1087832.mp3,Ya
XC1051084,Geopelia striata,Perkutut Jawa,Zebra Dove,Myanmar,"Hpa-An, Hpa-An, Kayin State",C,song,Thet Zaw Naing,2018-04-20,0:32,https://xeno-canto.org/1051084,XC1051084.mp3,Ya
XC1010542,Geopelia striata,Perkutut Jawa,Zebra Dove,Mauritius,"Black River Gorges National Park (near  Chamouny), Savanne District",C,song,Jaroslav Zeman,2025-05-26,0:17,https://xeno-canto.org/1010542,XC1010542.mp3,Ya
XC1009989,Geopelia striata,Perkutut Jawa,Zebra Dove,Mauritius,"Vacoas-Phoenix, Plaines Wilhems District",C,song,Jaroslav Zeman,2025-05-24,0:17,https://xeno-canto.org/1009989,XC1009989.mp3,Ya
XC1003700,Geopelia striata,Perkutut Jawa,Zebra Dove,Indonesia,"National Monument Park, Central Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta",C,call,Lucas-Chen,2025-05-21,0:17,https://xeno-canto.org/1003700,XC1003700.mp3,Ya
XC1003564,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Red Boardwalk Bridge (near  Tambon Phanthai Norasing), Mueang Samut Sakhon District, Samut Sakhon",C,"flight call, song, display flight",David Darrell-Lambert,2025-06-01,0:18,https://xeno-canto.org/1003564,XC1003564.mp3,Ya
XC883425,Geopelia striata,Perkutut Jawa,Zebra Dove,Taiwan,衛武營都會公園,C,song,Chi-Hsuan Shao,2024-03-19,0:29,https://xeno-canto.org/883425,XC883425.mp3,Ya
XC797253,Geopelia striata,Perkutut Jawa,Zebra Dove,Philippines,Panan private resort,C,song,Jocce Ekstrom,2023-03-31,0:06,https://xeno-canto.org/797253,XC797253.mp3,Ya
XC576417,Geopelia striata,Perkutut Jawa,Zebra Dove,Singapore,"Pulau Ubin, Singapore",C,song,Okamoto Keita Sin,2018-02-13,0:15,https://xeno-canto.org/576417,XC576417.mp3,Ya
XC573520,Geopelia striata,Perkutut Jawa,Zebra Dove,Laos,"Nong Khamsen wetland, Vientiane Prefecture",C,song,Bram Piot,2020-07-05,0:21,https://xeno-canto.org/573520,XC573520.mp3,Ya
XC559129,Geopelia striata,Perkutut Jawa,Zebra Dove,Laos,"Ban Phonpapao - That Luang, Vientiane Prefecture",C,song,Bram Piot,2020-05-17,0:43,https://xeno-canto.org/559129,XC559129.mp3,Ya
XC541316,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Gombak District (near  Ampang), Selangor",C,song,Attan Akmar,2019-06-21,0:22,https://xeno-canto.org/541316,XC541316.mp3,Ya
XC541314,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Gombak District (near  Ampang Jaya), Selangor",C,song,Attan Akmar,2019-12-20,0:16,https://xeno-canto.org/541314,XC541314.mp3,Ya
XC505910,Geopelia striata,Perkutut Jawa,Zebra Dove,Seychelles,La Digue,C,call,Oscar Campbell,2019-10-20,0:44,https://xeno-canto.org/505910,XC505910.mp3,Ya
XC503286,Geopelia striata,Perkutut Jawa,Zebra Dove,United States,"Hanalei NWR, Kauai County, Hawaii",C,"call, song",Phoenix Birder,2019-10-09,2:09,https://xeno-canto.org/503286,XC503286.mp3,Ya
XC479203,Geopelia striata,Perkutut Jawa,Zebra Dove,Indonesia,"Sumatra, Kabupaten Pelalawan, Riau",C,call,Prayitno Goenarto,2019-06-06,0:10,https://xeno-canto.org/479203,XC479203.mp3,Ya
XC469241,Geopelia striata,Perkutut Jawa,Zebra Dove,Mauritius,"Alexandra Falls Car Park, Black River Gorges National Park, Savanne District",C,song,Cedric Mroczko,2017-10-04,0:25,https://xeno-canto.org/469241,XC469241.mp3,Ya
XC447639,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Tambon Mae Win, อำเภอ แม่วาง, Chang Wat Chiang Mai",C,call,Albert Lastukhin,2018-11-18,0:20,https://xeno-canto.org/447639,XC447639.mp3,Ya
XC444503,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",C,song,Hobart WQH,2018-11-30,0:11,https://xeno-canto.org/444503,XC444503.mp3,Ya
XC434308,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",C,song,Hobart WQH,2018-09-16,0:04,https://xeno-canto.org/434308,XC434308.mp3,Ya
XC399063,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Bangkok, Bangkok",C,"call, song",Mike Dooher,2017-07-28,0:58,https://xeno-canto.org/399063,XC399063.mp3,Ya
XC363012,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Tambon Nong Kae, Amphoe Hua Hin, Chang Wat Prachuap Khiri Khan",C,song,Albert Lastukhin,2016-01-20,0:09,https://xeno-canto.org/363012,XC363012.mp3,Ya
XC314473,Geopelia striata,Perkutut Jawa,Zebra Dove,United Kingdom,"Jamestown, Jamestown, Saint Helena",C,song,Jim Holmes,2016-04-18,0:19,https://xeno-canto.org/314473,XC314473.mp3,Ya
XC302527,Geopelia striata,Perkutut Jawa,Zebra Dove,Vietnam,"Natural Heritage Area Trang, Diên Khánh, Khánh Hòa",C,song,Albert Lastukhin &amp; Yuri Glushchenko,2016-01-08,0:09,https://xeno-canto.org/302527,XC302527.mp3,Ya
XC205820,Geopelia striata,Perkutut Jawa,Zebra Dove,United States,"Kuliou'ou trail, Oahu, Hawaii",C,call,Ross Gallardy,2014-12-07,0:07,https://xeno-canto.org/205820,XC205820.mp3,Ya
XC205819,Geopelia striata,Perkutut Jawa,Zebra Dove,United States,"Kuliou'ou trail, Oahu, Hawaii",C,"call, song, sound from flushing",Ross Gallardy,2014-12-07,0:04,https://xeno-canto.org/205819,XC205819.mp3,Ya
XC198622,Geopelia striata,Perkutut Jawa,Zebra Dove,Mauritius,"Curepipe, Plaines Wilhems",C,song,Albert Lastukhin &amp; Alexandr Shirjaev,2014-08-22,0:08,https://xeno-canto.org/198622,XC198622.mp3,Ya
XC164827,Geopelia striata,Perkutut Jawa,Zebra Dove,Philippines,"Clark, Mabalacat City, Pampanga, Central Luzon",C,song,"Romeo B. Galang, Jr",2014-01-14,0:16,https://xeno-canto.org/164827,XC164827.mp3,Ya
XC100271,Geopelia striata,Perkutut Jawa,Zebra Dove,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,song,Rory Nefdt,2012-04-22,0:16,https://xeno-canto.org/100271,XC100271.mp3,Ya
XC100270,Geopelia striata,Perkutut Jawa,Zebra Dove,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,song,Rory Nefdt,2012-04-22,0:24,https://xeno-canto.org/100270,XC100270.mp3,Ya
XC100268,Geopelia striata,Perkutut Jawa,Zebra Dove,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,call,Rory Nefdt,2012-04-22,0:31,https://xeno-canto.org/100268,XC100268.mp3,Ya
XC100267,Geopelia striata,Perkutut Jawa,Zebra Dove,Seychelles,"Baie Beau Vallon, Mahe, Seychelles",C,call,Rory Nefdt,2012-04-20,0:25,https://xeno-canto.org/100267,XC100267.mp3,Ya
XC91414,Geopelia striata,Perkutut Jawa,Zebra Dove,United States,"Waikoloa Village, Big Island, Hawaii",C,song,Ryan P. O&#039;Donnell,2011-11-05,0:32,https://xeno-canto.org/91414,XC91414.mp3,Ya
XC88904,Geopelia striata,Perkutut Jawa,Zebra Dove,Cambodia,"Sorng Rokavorn Community Forest, Oddar Meanchey Province",C,song,Frank Lambert,2010-11-27,0:07,https://xeno-canto.org/88904,XC88904.mp3,Ya
XC79533,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,Nai Yang Beach National Park,C,song,Myornis,2011-04-28,0:19,https://xeno-canto.org/79533,XC79533.mp3,Ya
XC79532,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,Nai Yang Beach National Park,C,call,Myornis,2011-04-28,1:05,https://xeno-canto.org/79532,XC79532.mp3,Ya
XC890178,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Tambon Khok Kham, Amphoe Mueang Samut Sakhon, Chang Wat Samut Sakhon",D,song,GABRIEL LEITE,2024-02-24,0:21,https://xeno-canto.org/890178,XC890178.mp3,Ya
XC830482,Geopelia striata,Perkutut Jawa,Zebra Dove,Mauritius,"Grand Gaube, Rivière du Rempart District",D,song,Simon Elliott,2023-09-14,0:19,https://xeno-canto.org/830482,XC830482.mp3,Ya
XC756426,Geopelia striata,Perkutut Jawa,Zebra Dove,Singapore,"Satay by the Bay, Singapore",D,"song, wing beats",Okamoto Keita Sin,2021-09-01,0:02,https://xeno-canto.org/756426,XC756426.mp3,Ya
XC698322,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Nam Kham Nature Reserve, Chiang Saen District, Chiang Rai",D,song,Ding Li Yong,2021-12-26,0:09,https://xeno-canto.org/698322,XC698322.mp3,Ya
XC683212,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Klang (near  Shah Alam), Selangor",D,call,SARAVANAN PALANISAMY,2021-10-27,0:04,https://xeno-canto.org/683212,XC683212.mp3,Ya
XC666194,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Peninsular Malaysia (near  Kuala Selangor), Selangor",D,song,Jelle Scharringa,1983-01-11,0:21,https://xeno-canto.org/666194,XC666194.mp3,Ya
XC655106,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Bang Kachao, Samut Prakan",D,song,Agris Celmins,2016-02-24,0:24,https://xeno-canto.org/655106,XC655106.mp3,Ya
XC615002,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Tambon Mae Win, Amphoe Mae Wang, Chang Wat Chiang Mai",D,call,Albert Lastukhin,2018-11-01,1:24,https://xeno-canto.org/615002,XC615002.mp3,Ya
XC589819,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,"Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima",D,song,Greg Irving,2020-08-09,0:09,https://xeno-canto.org/589819,XC589819.mp3,Ya
XC587201,Geopelia striata,Perkutut Jawa,Zebra Dove,United States,"Island of Hawai'i (near  Keaau), Hawaii County, Hawaii",D,"call, duet",Craig Robertson,2016-06-29,0:18,https://xeno-canto.org/587201,XC587201.mp3,Ya
XC464803,Geopelia striata,Perkutut Jawa,Zebra Dove,Laos,"Small forest fragment near to the camp of Laos university,  tropical forestry excursion 2018 Vientiane Prefecture",D,song,Andres Angulo ,2018-11-05,0:20,https://xeno-canto.org/464803,XC464803.mp3,Ya
XC464802,Geopelia striata,Perkutut Jawa,Zebra Dove,Laos,"Small forest fragment near to the camp of Laos university,  tropical forestry excursion 2018 Vientiane Prefecture",D,song,Andres Angulo ,2018-11-05,0:07,https://xeno-canto.org/464802,XC464802.mp3,Ya
XC79500,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,Wat Phraya Krai,D,song,Myornis,2011-04-23,0:31,https://xeno-canto.org/79500,XC79500.mp3,Ya
XC966071,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,eBird hotspot: Bang Pakong--Sai Khlong Phi Khut 2 Alley salt pans,E,song,Aladdin,2025-01-31,0:12,https://xeno-canto.org/966071,XC966071.mp3,Ya
XC756523,Geopelia striata,Perkutut Jawa,Zebra Dove,Singapore,"Pasir Panjang, Singapore",E,wingbeats,Okamoto Keita Sin,2022-02-02,0:05,https://xeno-canto.org/756523,XC756523.mp3,Ya
XC756427,Geopelia striata,Perkutut Jawa,Zebra Dove,Singapore,"Satay by the Bay, Singapore",E,wing beats,Okamoto Keita Sin,2021-09-01,0:25,https://xeno-canto.org/756427,XC756427.mp3,Ya
XC730928,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Kinabatangan District (near  Kinabatangan), Bahagian Sandakan, Sabah",E,song,GABRIEL LEITE,2022-05-30,0:10,https://xeno-canto.org/730928,XC730928.mp3,Ya
XC666195,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Peninsular Malaysia (near  Kuala Selangor), Selangor",E,song,Jelle Scharringa,1984-04-22,0:39,https://xeno-canto.org/666195,XC666195.mp3,Ya
XC629769,Geopelia striata,Perkutut Jawa,Zebra Dove,Taiwan,"Taiwan (near  Kaohsiung), Kaohsiung City",E,song,Jerome Chie-Jen Ko,2021-03-07,1:01,https://xeno-canto.org/629769,XC629769.mp3,Ya
XC573140,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,eBird Hotspot: Kui Buri NP--Yang Chum Reservoir vicinity,E,song,Aladdin,2020-07-02,0:18,https://xeno-canto.org/573140,XC573140.mp3,Ya
XC150706,Geopelia striata,Perkutut Jawa,Zebra Dove,Malaysia,"Tempasuk paddyfields, Kota Belud, Sabah, Borneo",E,call,Mike Nelson,2013-08-13,0:24,https://xeno-canto.org/150706,XC150706.mp3,Ya
XC60755,Geopelia striata,Perkutut Jawa,Zebra Dove,Thailand,Bangkok,E,call,toziro,2010-08-18,0:08,https://xeno-canto.org/60755,XC60755.mp3,Ya
XC46440,Geopelia striata,Perkutut Jawa,Zebra Dove,Taiwan,"Weiwoying Park, Kaohsiung, Taiwan",E,?,Kuan-Chieh Hung,2010-04-09,0:01,https://xeno-canto.org/46440,XC46440.mp3,Ya
XC481815,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,Ancol,no score,"call, flight call",Prayitno Goenarto,2019-06-15,0:04,https://xeno-canto.org/481815,XC481815.mp3,Ya
XC377634,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Tugu, Kota Semarang, Jawa Tengah",A,call,Karyadi Baskoro,2006-07-11,0:12,https://xeno-canto.org/377634,XC377634.mp3,Ya
XC1082219,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Rancabali, Bandung, West Java",B,call,Kalvin Chan,2026-01-13,0:23,https://xeno-canto.org/1082219,XC1082219.mp3,Ya
XC789833,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Kecamatan Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta",B,call,Panji Gusti Akbar,2023-03-23,0:12,https://xeno-canto.org/789833,XC789833.mp3,Ya
XC732595,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Tugu, Semarang City, Central Java",B,song,Albert Vrielink,2022-06-03,0:04,https://xeno-canto.org/732595,XC732595.mp3,Ya
XC610752,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Singapore,"Kranji Marshes, Singapore",B,begging,Okamoto Keita Sin,2020-07-18,1:12,https://xeno-canto.org/610752,XC610752.mp3,Ya
XC377636,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Bulusan, Tembalang, Kota Semarang, Jawa Tengah",B,call,Karyadi Baskoro,2006-06-27,0:19,https://xeno-canto.org/377636,XC377636.mp3,Ya
XC204344,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Cibodas Botanical Gardens, Java",B,call,Mike Nelson,2014-10-02,0:38,https://xeno-canto.org/204344,XC204344.mp3,Ya
XC150455,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Ubud Br Sakti Bintang Pari, Bali",B,call,Bruno Durand,2013-10-04,0:07,https://xeno-canto.org/150455,XC150455.mp3,Ya
XC150453,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Ubud Br Sakti Bintang Pari, Bali",B,call,Bruno Durand,2013-10-04,0:29,https://xeno-canto.org/150453,XC150453.mp3,Ya
XC1043310,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Singapore,BirdLife International (Asia) Office,C,call,Ding Li Yong,2025-09-20,0:09,https://xeno-canto.org/1043310,XC1043310.mp3,Ya
XC708004,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Singapore,"Lorong Halus Wetlands, Singapore",C,call,Kim Chuah Lim,2022-03-12,0:07,https://xeno-canto.org/708004,XC708004.mp3,Ya
XC342421,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Singapore,Kovan HDB carpark,C,call,Yeo SB,2016-11-12,2:54,https://xeno-canto.org/342421,XC342421.mp3,Ya
XC204343,Lonchura leucogastroides,Bondol Jawa,Javan Munia,Indonesia,"Cibodas Botanical Gardens, Java",C,call,Mike Nelson,2014-10-02,0:28,https://xeno-canto.org/204343,XC204343.mp3,Ya
XC1102247,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,France,"Montpellier, Hérault, Occitanie",A,call,Thierry THOMAS,2026-04-22,0:22,https://xeno-canto.org/1102247,XC1102247.mp3,Ya
XC1102245,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,France,"Montpellier, Hérault, Occitanie",A,"call, flight call",Thierry THOMAS,2026-04-22,0:23,https://xeno-canto.org/1102245,XC1102245.mp3,Ya
XC1094306,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Finland,"Säräisniemi, Vaala, Kainuu",A,"flight call, song",Hannu Varkki,2024-07-03,0:14,https://xeno-canto.org/1094306,XC1094306.mp3,Ya
XC1085919,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Sweden,"Morup, Falkenberg, Hallands län",A,call,Petter Westberg,2025-03-20,0:31,https://xeno-canto.org/1085919,XC1085919.mp3,Tidak
XC1083079,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Norway,"Helgøya, Ringsaker, Hedmark",A,song,Elias A. Ryberg,2026-02-24,2:48,https://xeno-canto.org/1083079,XC1083079.mp3,Tidak
XC1062520,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Georgia,"Batumi, Batumi, Adjara",A,call,János Schadl,2025-10-22,0:12,https://xeno-canto.org/1062520,XC1062520.mp3,Ya
XC1029103,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Odra river near  Glogow, Głogów County, Lower Silesian Voivodeship",A,"call, wing beats",Romuald Mikusek,2025-08-14,0:12,https://xeno-canto.org/1029103,XC1029103.mp3,Ya
XC1027901,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Mongolia,"Hustai National Park (near  Argalant), Argalant, Töv",A,"call, dawn song",Richard E. Webster,2025-06-07,2:11,https://xeno-canto.org/1027901,XC1027901.mp3,Ya
XC1027898,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Mongolia,"Bogd Kahn, Nalaikh District, Ulaanbaatar",A,song,Richard E. Webster,2025-06-12,1:11,https://xeno-canto.org/1027898,XC1027898.mp3,Ya
XC997051,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Tierra de Campos (near  Roales de Campos), Valladolid, Castilla y León",A,song,João Tomás,2025-05-08,2:07,https://xeno-canto.org/997051,XC997051.mp3,Tidak
XC990523,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Slovenia,"Most Polje (near  Meniška Vas), Municipality of Dolenjske Toplice, Novo mesto",A,call,João Tomás,2025-04-13,1:21,https://xeno-canto.org/990523,XC990523.mp3,Ya
XC966257,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Slovakia,"Bratislava, Bratislava IV, Bratislava Region",A,call,Vladimír Nemček,2025-02-02,1:05,https://xeno-canto.org/966257,XC966257.mp3,Tidak
XC966188,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Spain,"Tierra de Campos (near  Herrín de Campos), Valladolid, Castile and León",A,call,João Tomás,2024-05-26,0:50,https://xeno-canto.org/966188,XC966188.mp3,Ya
XC964945,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Turkey,"Aktepe, Avanos, Nevşehir",A,call,András Schmidt,2010-06-26,0:00,https://xeno-canto.org/964945,XC964945.mp3,Tidak
XC936173,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Norway,Straumsbukta SNI,A,"alarm call, call",Stein Ø. Nilsen,2024-09-25,2:44,https://xeno-canto.org/936173,XC936173.mp3,Ya
XC926073,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Sweden,"Grystaviken, Trögden, Uppland",A,call,Ulf Elman,2024-05-11,0:49,https://xeno-canto.org/926073,XC926073.mp3,Ya
XC924137,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Poland,"Gmina Jelcz-Laskowice (near  Jelcz-Laskowice), Powiat oławski, Województwo dolnośląskie",A,call,Grzegorz Lorek,2024-01-06,3:12,https://xeno-canto.org/924137,XC924137.mp3,Tidak
XC899208,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Mongolia,"Onon, Binder, Khentii",A,song,Geoff Carey,2023-06-16,0:50,https://xeno-canto.org/899208,XC899208.mp3,Ya
XC899207,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Mongolia,"Sharga Moritoyn Dyan, Chingeltei District, Ulaanbaatar",A,song,Geoff Carey,2023-06-04,0:23,https://xeno-canto.org/899207,XC899207.mp3,Ya
XC899206,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Mongolia,"Hadasan, Dashinchilen, Bulgan",A,song,Geoff Carey,2008-06-17,1:28,https://xeno-canto.org/899206,XC899206.mp3,Ya
XC899199,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,China,"Wing Kei Tsuen, New Territories, Hong Kong",A,song,Geoff Carey,2012-04-16,0:15,https://xeno-canto.org/899199,XC899199.mp3,Ya
XC899193,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,China,"Ili, Xinjiang",A,"alarm call, anxiety calls",Geoff Carey,2012-05-31,0:57,https://xeno-canto.org/899193,XC899193.mp3,Ya
XC899188,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,China,"Bayingolin Mongol Autonomous Prefecture, Xinjiang",A,song,Geoff Carey,2012-05-28,0:28,https://xeno-canto.org/899188,XC899188.mp3,Ya
XC896245,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Czech Republic,"Olbramovice, Benešov, Středočeský kraj",A,call,Latal,2024-04-15,3:37,https://xeno-canto.org/896245,XC896245.mp3,Ya
XC833576,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Mongolia,"Högönö-Taranaiin-Hüree, Rashaant, Bulgan",A,call,Martin Billard,2023-06-01,0:18,https://xeno-canto.org/833576,XC833576.mp3,Ya
XC822131,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Japan,"Oizumi Ryokuchi Park, Sakai, Osaka",A,"alarm call, call",Markus Jacobs,2023-04-25,3:10,https://xeno-canto.org/822131,XC822131.mp3,Ya
XC814640,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Estonia,"Tori, Tori Parish, Pärnu maakond",A,call,Uku Paal,2023-06-25,0:59,https://xeno-canto.org/814640,XC814640.mp3,Ya
